,file,format,type,num_seqs,sum_len,min_len,avg_len,max_len,long_short,accession,layout,reverse,genus_species,phenotype
1298,ERR2133921_1.fastq,FASTQ,DNA,1530784,213729387,35,139.6,151,short,ERR2133921,paired,2,neisseria_gonorrhoeae,Susceptible
1299,ERR2133921_2.fastq,FASTQ,DNA,1530784,213892247,35,139.7,151,short,ERR2133921,paired,NaN,neisseria_gonorrhoeae,Susceptible
1300,ERR2133922_1.fastq,FASTQ,DNA,1403493,200571552,35,142.9,151,short,ERR2133922,paired,2,neisseria_gonorrhoeae,Susceptible
1301,ERR2133922_2.fastq,FASTQ,DNA,1403493,200672493,35,143.0,151,short,ERR2133922,paired,NaN,neisseria_gonorrhoeae,Susceptible
1302,ERR2133923_1.fastq,FASTQ,DNA,1365614,191957822,35,140.6,151,short,ERR2133923,paired,2,neisseria_gonorrhoeae,Susceptible
1303,ERR2133923_2.fastq,FASTQ,DNA,1365614,192103961,35,140.7,151,short,ERR2133923,paired,NaN,neisseria_gonorrhoeae,Susceptible
1304,ERR2133924_1.fastq,FASTQ,DNA,1241772,179244706,35,144.3,151,short,ERR2133924,paired,2,neisseria_gonorrhoeae,Susceptible
1305,ERR2133924_2.fastq,FASTQ,DNA,1241772,179317565,35,144.4,151,short,ERR2133924,paired,NaN,neisseria_gonorrhoeae,Susceptible
1306,ERR2133925_1.fastq,FASTQ,DNA,1314827,185965521,35,141.4,151,short,ERR2133925,paired,2,neisseria_gonorrhoeae,Susceptible
1307,ERR2133925_2.fastq,FASTQ,DNA,1314827,186085796,35,141.5,151,short,ERR2133925,paired,NaN,neisseria_gonorrhoeae,Susceptible
1308,ERR2133926_1.fastq,FASTQ,DNA,1846843,273765436,35,148.2,151,short,ERR2133926,paired,2,neisseria_gonorrhoeae,Susceptible
1309,ERR2133926_2.fastq,FASTQ,DNA,1846843,273816552,35,148.3,151,short,ERR2133926,paired,NaN,neisseria_gonorrhoeae,Susceptible
1310,ERR2133927_1.fastq,FASTQ,DNA,1254065,178525998,35,142.4,151,short,ERR2133927,paired,2,neisseria_gonorrhoeae,Susceptible
1311,ERR2133927_2.fastq,FASTQ,DNA,1254065,178645445,35,142.5,151,short,ERR2133927,paired,NaN,neisseria_gonorrhoeae,Susceptible
1312,ERR2133928_1.fastq,FASTQ,DNA,2080960,298964068,35,143.7,151,short,ERR2133928,paired,2,neisseria_gonorrhoeae,Susceptible
1313,ERR2133928_2.fastq,FASTQ,DNA,2080960,299111138,35,143.7,151,short,ERR2133928,paired,NaN,neisseria_gonorrhoeae,Susceptible
1314,ERR2133929_1.fastq,FASTQ,DNA,1506555,211032514,35,140.1,151,short,ERR2133929,paired,2,neisseria_gonorrhoeae,Susceptible
1315,ERR2133929_2.fastq,FASTQ,DNA,1506555,211214980,35,140.2,151,short,ERR2133929,paired,NaN,neisseria_gonorrhoeae,Susceptible
1316,ERR2133930_1.fastq,FASTQ,DNA,1273625,179954586,35,141.3,151,short,ERR2133930,paired,2,neisseria_gonorrhoeae,Susceptible
1317,ERR2133930_2.fastq,FASTQ,DNA,1273625,180062733,35,141.4,151,short,ERR2133930,paired,NaN,neisseria_gonorrhoeae,Susceptible
1318,ERR2133931_1.fastq,FASTQ,DNA,1109738,156338659,35,140.9,151,short,ERR2133931,paired,2,neisseria_gonorrhoeae,Susceptible
1319,ERR2133931_2.fastq,FASTQ,DNA,1109738,156451592,35,141.0,151,short,ERR2133931,paired,NaN,neisseria_gonorrhoeae,Susceptible
1320,ERR2133932_1.fastq,FASTQ,DNA,1216333,175924459,35,144.6,151,short,ERR2133932,paired,2,neisseria_gonorrhoeae,Susceptible
1321,ERR2133932_2.fastq,FASTQ,DNA,1216333,176004637,35,144.7,151,short,ERR2133932,paired,NaN,neisseria_gonorrhoeae,Susceptible
1322,ERR2133933_1.fastq,FASTQ,DNA,739056,107995201,35,146.1,151,short,ERR2133933,paired,2,neisseria_gonorrhoeae,Susceptible
1323,ERR2133933_2.fastq,FASTQ,DNA,739056,108024713,35,146.2,151,short,ERR2133933,paired,NaN,neisseria_gonorrhoeae,Susceptible
1324,ERR2133934_1.fastq,FASTQ,DNA,759324,112224041,35,147.8,151,short,ERR2133934,paired,2,neisseria_gonorrhoeae,Susceptible
1325,ERR2133934_2.fastq,FASTQ,DNA,759324,112238728,35,147.8,151,short,ERR2133934,paired,NaN,neisseria_gonorrhoeae,Susceptible
1326,ERR2133935_1.fastq,FASTQ,DNA,1462139,212173234,35,145.1,151,short,ERR2133935,paired,2,neisseria_gonorrhoeae,Susceptible
1327,ERR2133935_2.fastq,FASTQ,DNA,1462139,212242741,35,145.2,151,short,ERR2133935,paired,NaN,neisseria_gonorrhoeae,Susceptible
1328,ERR2133936_1.fastq,FASTQ,DNA,1289941,188900680,35,146.4,151,short,ERR2133936,paired,2,neisseria_gonorrhoeae,Susceptible
1329,ERR2133936_2.fastq,FASTQ,DNA,1289941,188942257,35,146.5,151,short,ERR2133936,paired,NaN,neisseria_gonorrhoeae,Susceptible
1330,ERR2133937_1.fastq,FASTQ,DNA,1463203,208193864,35,142.3,151,short,ERR2133937,paired,2,neisseria_gonorrhoeae,Susceptible
1331,ERR2133937_2.fastq,FASTQ,DNA,1463203,208318725,35,142.4,151,short,ERR2133937,paired,NaN,neisseria_gonorrhoeae,Susceptible
1332,ERR2133938_1.fastq,FASTQ,DNA,1644714,239171212,35,145.4,151,short,ERR2133938,paired,2,neisseria_gonorrhoeae,Susceptible
1333,ERR2133938_2.fastq,FASTQ,DNA,1644714,239246156,35,145.5,151,short,ERR2133938,paired,NaN,neisseria_gonorrhoeae,Susceptible
1334,ERR2133939_1.fastq,FASTQ,DNA,1419335,206408111,35,145.4,151,short,ERR2133939,paired,2,neisseria_gonorrhoeae,Susceptible
1335,ERR2133939_2.fastq,FASTQ,DNA,1419335,206469983,35,145.5,151,short,ERR2133939,paired,NaN,neisseria_gonorrhoeae,Susceptible
1336,ERR2133940_1.fastq,FASTQ,DNA,1237317,176693693,35,142.8,151,short,ERR2133940,paired,2,neisseria_gonorrhoeae,Susceptible
1337,ERR2133940_2.fastq,FASTQ,DNA,1237317,176773819,35,142.9,151,short,ERR2133940,paired,NaN,neisseria_gonorrhoeae,Susceptible
1338,ERR2133941_1.fastq,FASTQ,DNA,1403731,200679071,35,143.0,151,short,ERR2133941,paired,2,neisseria_gonorrhoeae,Susceptible
1339,ERR2133941_2.fastq,FASTQ,DNA,1403731,200775121,35,143.0,151,short,ERR2133941,paired,NaN,neisseria_gonorrhoeae,Susceptible
1340,ERR2133942_1.fastq,FASTQ,DNA,1487266,216953166,35,145.9,151,short,ERR2133942,paired,2,neisseria_gonorrhoeae,Susceptible
1341,ERR2133942_2.fastq,FASTQ,DNA,1487266,217013919,35,145.9,151,short,ERR2133942,paired,NaN,neisseria_gonorrhoeae,Susceptible
1342,ERR2133943_1.fastq,FASTQ,DNA,969979,204418486,35,210.7,301,short,ERR2133943,paired,2,neisseria_gonorrhoeae,Susceptible
1343,ERR2133943_2.fastq,FASTQ,DNA,969979,208430147,35,214.9,301,short,ERR2133943,paired,NaN,neisseria_gonorrhoeae,Susceptible
1344,ERR2133946_1.fastq,FASTQ,DNA,944184,212487984,35,225.0,301,short,ERR2133946,paired,2,neisseria_gonorrhoeae,Susceptible
1345,ERR2133946_2.fastq,FASTQ,DNA,944184,217316557,35,230.2,301,short,ERR2133946,paired,NaN,neisseria_gonorrhoeae,Susceptible
1346,ERR2133947_1.fastq,FASTQ,DNA,1024198,242528975,35,236.8,301,short,ERR2133947,paired,2,neisseria_gonorrhoeae,Susceptible
1347,ERR2133947_2.fastq,FASTQ,DNA,1024198,248078512,35,242.2,301,short,ERR2133947,paired,NaN,neisseria_gonorrhoeae,Susceptible
1348,ERR2133948_1.fastq,FASTQ,DNA,926078,215644981,35,232.9,301,short,ERR2133948,paired,2,neisseria_gonorrhoeae,Susceptible
1349,ERR2133948_2.fastq,FASTQ,DNA,926078,218796360,35,236.3,301,short,ERR2133948,paired,NaN,neisseria_gonorrhoeae,Susceptible
1350,ERR2133949_1.fastq,FASTQ,DNA,846771,187490827,35,221.4,301,short,ERR2133949,paired,2,neisseria_gonorrhoeae,Susceptible
1351,ERR2133949_2.fastq,FASTQ,DNA,846771,191727485,35,226.4,301,short,ERR2133949,paired,NaN,neisseria_gonorrhoeae,Susceptible
1352,ERR2133950_1.fastq,FASTQ,DNA,929881,226605953,35,243.7,301,short,ERR2133950,paired,2,neisseria_gonorrhoeae,Susceptible
1353,ERR2133950_2.fastq,FASTQ,DNA,929881,231080030,35,248.5,301,short,ERR2133950,paired,NaN,neisseria_gonorrhoeae,Susceptible
1354,ERR2133951_1.fastq,FASTQ,DNA,892613,200931646,35,225.1,301,short,ERR2133951,paired,2,neisseria_gonorrhoeae,Susceptible
1355,ERR2133951_2.fastq,FASTQ,DNA,892613,205088778,35,229.8,301,short,ERR2133951,paired,NaN,neisseria_gonorrhoeae,Susceptible
1356,ERR2133952_1.fastq,FASTQ,DNA,867362,201685568,35,232.5,301,short,ERR2133952,paired,2,neisseria_gonorrhoeae,Susceptible
1357,ERR2133952_2.fastq,FASTQ,DNA,867362,205373766,35,236.8,301,short,ERR2133952,paired,NaN,neisseria_gonorrhoeae,Susceptible
1358,ERR2133953_1.fastq,FASTQ,DNA,922348,225943147,35,245.0,301,short,ERR2133953,paired,2,neisseria_gonorrhoeae,Susceptible
1359,ERR2133953_2.fastq,FASTQ,DNA,922348,231020008,35,250.5,301,short,ERR2133953,paired,NaN,neisseria_gonorrhoeae,Susceptible
1360,ERR2133955_1.fastq,FASTQ,DNA,951663,234123579,35,246.0,301,short,ERR2133955,paired,2,neisseria_gonorrhoeae,Susceptible
1361,ERR2133955_2.fastq,FASTQ,DNA,951663,239151195,35,251.3,301,short,ERR2133955,paired,NaN,neisseria_gonorrhoeae,Susceptible
1362,ERR2133956_1.fastq,FASTQ,DNA,888634,206996745,35,232.9,301,short,ERR2133956,paired,2,neisseria_gonorrhoeae,Susceptible
1363,ERR2133956_2.fastq,FASTQ,DNA,888634,210609098,35,237.0,301,short,ERR2133956,paired,NaN,neisseria_gonorrhoeae,Susceptible
1364,ERR2133958_1.fastq,FASTQ,DNA,867881,201998282,35,232.7,301,short,ERR2133958,paired,2,neisseria_gonorrhoeae,Resistant
1365,ERR2133958_2.fastq,FASTQ,DNA,867881,206514351,35,238.0,301,short,ERR2133958,paired,NaN,neisseria_gonorrhoeae,Resistant
1366,ERR2133959_1.fastq,FASTQ,DNA,1169113,258614198,35,221.2,301,short,ERR2133959,paired,2,neisseria_gonorrhoeae,Resistant
1367,ERR2133959_2.fastq,FASTQ,DNA,1169113,263510753,35,225.4,301,short,ERR2133959,paired,NaN,neisseria_gonorrhoeae,Resistant
1368,ERR2133960_1.fastq,FASTQ,DNA,1014132,244181436,35,240.8,301,short,ERR2133960,paired,2,neisseria_gonorrhoeae,Resistant
1369,ERR2133960_2.fastq,FASTQ,DNA,1014132,247869688,35,244.4,301,short,ERR2133960,paired,NaN,neisseria_gonorrhoeae,Resistant
1370,ERR2133962_1.fastq,FASTQ,DNA,1188483,269877364,35,227.1,301,short,ERR2133962,paired,2,neisseria_gonorrhoeae,Resistant
1371,ERR2133962_2.fastq,FASTQ,DNA,1188483,276377546,35,232.5,301,short,ERR2133962,paired,NaN,neisseria_gonorrhoeae,Resistant
1372,ERR2133963_1.fastq,FASTQ,DNA,939204,228289321,35,243.1,301,short,ERR2133963,paired,2,neisseria_gonorrhoeae,Resistant
1373,ERR2133963_2.fastq,FASTQ,DNA,939204,233787210,35,248.9,301,short,ERR2133963,paired,NaN,neisseria_gonorrhoeae,Resistant
1374,ERR2133965_1.fastq,FASTQ,DNA,977937,211414593,35,216.2,301,short,ERR2133965,paired,2,neisseria_gonorrhoeae,Resistant
1375,ERR2133965_2.fastq,FASTQ,DNA,977937,216506605,35,221.4,301,short,ERR2133965,paired,NaN,neisseria_gonorrhoeae,Resistant
1376,ERR2133967_1.fastq,FASTQ,DNA,1407306,303247460,35,215.5,301,short,ERR2133967,paired,2,neisseria_gonorrhoeae,Resistant
1377,ERR2133967_2.fastq,FASTQ,DNA,1407306,314159184,35,223.2,301,short,ERR2133967,paired,NaN,neisseria_gonorrhoeae,Resistant
1378,ERR2133971_1.fastq,FASTQ,DNA,1724142,412413728,35,239.2,301,short,ERR2133971,paired,2,neisseria_gonorrhoeae,Resistant
1379,ERR2133971_2.fastq,FASTQ,DNA,1724142,429008975,35,248.8,301,short,ERR2133971,paired,NaN,neisseria_gonorrhoeae,Resistant
1380,ERR2133973_1.fastq,FASTQ,DNA,1532551,340949779,35,222.5,301,short,ERR2133973,paired,2,neisseria_gonorrhoeae,Resistant
1381,ERR2133973_2.fastq,FASTQ,DNA,1532551,355096902,35,231.7,301,short,ERR2133973,paired,NaN,neisseria_gonorrhoeae,Resistant
1382,ERR2133983_1.fastq,FASTQ,DNA,1660034,244110836,35,147.1,151,short,ERR2133983,paired,2,neisseria_gonorrhoeae,Resistant
1383,ERR2133983_2.fastq,FASTQ,DNA,1660034,244237368,35,147.1,151,short,ERR2133983,paired,NaN,neisseria_gonorrhoeae,Resistant
1384,ERR2133984_1.fastq,FASTQ,DNA,1856821,466249333,35,251.1,301,short,ERR2133984,paired,2,neisseria_gonorrhoeae,Resistant
1385,ERR2133984_2.fastq,FASTQ,DNA,1856821,477896179,35,257.4,301,short,ERR2133984,paired,NaN,neisseria_gonorrhoeae,Resistant
1386,ERR2209391_1.fastq,FASTQ,DNA,786941,211307223,35,268.5,301,short,ERR2209391,paired,2,escherichia_coli,Resistant
1387,ERR2209391_2.fastq,FASTQ,DNA,786941,211661660,35,269.0,301,short,ERR2209391,paired,NaN,escherichia_coli,Resistant
1388,ERR2209392_1.fastq,FASTQ,DNA,653260,175279736,35,268.3,301,short,ERR2209392,paired,2,escherichia_coli,Resistant
1389,ERR2209392_2.fastq,FASTQ,DNA,653260,175841141,35,269.2,301,short,ERR2209392,paired,NaN,escherichia_coli,Resistant
1390,ERR2209393_1.fastq,FASTQ,DNA,491601,132983300,35,270.5,301,short,ERR2209393,paired,2,escherichia_coli,Resistant
1391,ERR2209393_2.fastq,FASTQ,DNA,491601,133160610,35,270.9,301,short,ERR2209393,paired,NaN,escherichia_coli,Resistant
1392,ERR2209630_1.fastq,FASTQ,DNA,520601,125691065,35,241.4,251,short,ERR2209630,paired,2,escherichia_coli,Susceptible
1393,ERR2209630_2.fastq,FASTQ,DNA,520601,128172675,35,246.2,251,short,ERR2209630,paired,NaN,escherichia_coli,Susceptible
1394,ERR2209631_1.fastq,FASTQ,DNA,572118,138206763,35,241.6,251,short,ERR2209631,paired,2,escherichia_coli,Susceptible
1395,ERR2209631_2.fastq,FASTQ,DNA,572118,140763891,35,246.0,251,short,ERR2209631,paired,NaN,escherichia_coli,Susceptible
1396,ERR2209632_1.fastq,FASTQ,DNA,521655,125679254,35,240.9,251,short,ERR2209632,paired,2,salmonella_enterica,Resistant
1397,ERR2209632_2.fastq,FASTQ,DNA,521655,128231696,35,245.8,251,short,ERR2209632,paired,NaN,salmonella_enterica,Resistant
1398,ERR2209634_1.fastq,FASTQ,DNA,384639,91851876,35,238.8,251,short,ERR2209634,paired,2,escherichia_coli,Susceptible
1399,ERR2209634_2.fastq,FASTQ,DNA,384639,94106194,35,244.7,251,short,ERR2209634,paired,NaN,escherichia_coli,Susceptible
1400,ERR2209639_1.fastq,FASTQ,DNA,433680,104793476,35,241.6,251,short,ERR2209639,paired,2,escherichia_coli,Susceptible
1401,ERR2209639_2.fastq,FASTQ,DNA,433680,106797925,35,246.3,251,short,ERR2209639,paired,NaN,escherichia_coli,Susceptible
1402,ERR2209640_1.fastq,FASTQ,DNA,348529,82634799,35,237.1,251,short,ERR2209640,paired,2,escherichia_coli,Susceptible
1403,ERR2209640_2.fastq,FASTQ,DNA,348529,84865401,35,243.5,251,short,ERR2209640,paired,NaN,escherichia_coli,Susceptible
1404,ERR2209641_1.fastq,FASTQ,DNA,399673,94302432,35,235.9,251,short,ERR2209641,paired,2,escherichia_coli,Susceptible
1405,ERR2209641_2.fastq,FASTQ,DNA,399673,97245638,35,243.3,251,short,ERR2209641,paired,NaN,escherichia_coli,Susceptible
1406,ERR2209642_1.fastq,FASTQ,DNA,385211,89816813,35,233.2,251,short,ERR2209642,paired,2,escherichia_coli,Resistant
1407,ERR2209642_2.fastq,FASTQ,DNA,385211,92953528,35,241.3,251,short,ERR2209642,paired,NaN,escherichia_coli,Resistant
1408,ERR2209643_1.fastq,FASTQ,DNA,417612,101490501,35,243.0,251,short,ERR2209643,paired,2,escherichia_coli,Intermediate
1409,ERR2209643_2.fastq,FASTQ,DNA,417612,103043751,35,246.7,251,short,ERR2209643,paired,NaN,escherichia_coli,Intermediate
1410,ERR2209644_1.fastq,FASTQ,DNA,337588,79995069,35,237.0,251,short,ERR2209644,paired,2,escherichia_coli,Susceptible
1411,ERR2209644_2.fastq,FASTQ,DNA,337588,82053714,35,243.1,251,short,ERR2209644,paired,NaN,escherichia_coli,Susceptible
1412,ERR2209645_1.fastq,FASTQ,DNA,325135,78581022,35,241.7,251,short,ERR2209645,paired,2,escherichia_coli,Susceptible
1413,ERR2209645_2.fastq,FASTQ,DNA,325135,80170341,35,246.6,251,short,ERR2209645,paired,NaN,escherichia_coli,Susceptible
1414,ERR2209646_1.fastq,FASTQ,DNA,437837,103096643,35,235.5,251,short,ERR2209646,paired,2,escherichia_coli,Susceptible
1415,ERR2209646_2.fastq,FASTQ,DNA,437837,105944956,35,242.0,251,short,ERR2209646,paired,NaN,escherichia_coli,Susceptible
1416,ERR2209647_1.fastq,FASTQ,DNA,308409,72307233,35,234.5,251,short,ERR2209647,paired,2,escherichia_coli,Susceptible
1417,ERR2209647_2.fastq,FASTQ,DNA,308409,74624932,35,242.0,251,short,ERR2209647,paired,NaN,escherichia_coli,Susceptible
1418,ERR2209705_1.fastq,FASTQ,DNA,3339008,337239808,101,101.0,101,short,ERR2209705,paired,2,escherichia_coli,Resistant
1419,ERR2209705_2.fastq,FASTQ,DNA,3339008,337239808,101,101.0,101,short,ERR2209705,paired,NaN,escherichia_coli,Resistant
1420,ERR2209706_1.fastq,FASTQ,DNA,3151118,318262918,101,101.0,101,short,ERR2209706,paired,2,escherichia_coli,Susceptible
1421,ERR2209706_2.fastq,FASTQ,DNA,3151118,318262918,101,101.0,101,short,ERR2209706,paired,NaN,escherichia_coli,Susceptible
1422,ERR2209708_1.fastq,FASTQ,DNA,2855767,288432467,101,101.0,101,short,ERR2209708,paired,2,escherichia_coli,Resistant
1423,ERR2209708_2.fastq,FASTQ,DNA,2855767,288432467,101,101.0,101,short,ERR2209708,paired,NaN,escherichia_coli,Resistant
1424,ERR2209710_1.fastq,FASTQ,DNA,2658046,268462646,101,101.0,101,short,ERR2209710,paired,2,escherichia_coli,Susceptible
1425,ERR2209710_2.fastq,FASTQ,DNA,2658046,268462646,101,101.0,101,short,ERR2209710,paired,NaN,escherichia_coli,Susceptible
1426,ERR2209713_1.fastq,FASTQ,DNA,2463358,248799158,101,101.0,101,short,ERR2209713,paired,2,escherichia_coli,Resistant
1427,ERR2209713_2.fastq,FASTQ,DNA,2463358,248799158,101,101.0,101,short,ERR2209713,paired,NaN,escherichia_coli,Resistant
1428,ERR2209720_1.fastq,FASTQ,DNA,1753768,177130568,101,101.0,101,short,ERR2209720,paired,2,escherichia_coli,Susceptible
1429,ERR2209720_2.fastq,FASTQ,DNA,1753768,177130568,101,101.0,101,short,ERR2209720,paired,NaN,escherichia_coli,Susceptible
1430,ERR2209721_1.fastq,FASTQ,DNA,4329285,437257785,101,101.0,101,short,ERR2209721,paired,2,escherichia_coli,Susceptible
1431,ERR2209721_2.fastq,FASTQ,DNA,4329285,437257785,101,101.0,101,short,ERR2209721,paired,NaN,escherichia_coli,Susceptible
1432,ERR2209723_1.fastq,FASTQ,DNA,3450714,348522114,101,101.0,101,short,ERR2209723,paired,2,escherichia_coli,Susceptible
1433,ERR2209723_2.fastq,FASTQ,DNA,3450714,348522114,101,101.0,101,short,ERR2209723,paired,NaN,escherichia_coli,Susceptible
1434,ERR2209724_1.fastq,FASTQ,DNA,3303280,333631280,101,101.0,101,short,ERR2209724,paired,2,escherichia_coli,Resistant
1435,ERR2209724_2.fastq,FASTQ,DNA,3303280,333631280,101,101.0,101,short,ERR2209724,paired,NaN,escherichia_coli,Resistant
1436,ERR2209725_1.fastq,FASTQ,DNA,3224100,325634100,101,101.0,101,short,ERR2209725,paired,2,escherichia_coli,Susceptible
1437,ERR2209725_2.fastq,FASTQ,DNA,3224100,325634100,101,101.0,101,short,ERR2209725,paired,NaN,escherichia_coli,Susceptible
1438,ERR2209726_1.fastq,FASTQ,DNA,2601993,262801293,101,101.0,101,short,ERR2209726,paired,2,escherichia_coli,Susceptible
1439,ERR2209726_2.fastq,FASTQ,DNA,2601993,262801293,101,101.0,101,short,ERR2209726,paired,NaN,escherichia_coli,Susceptible
1440,ERR2209727_1.fastq,FASTQ,DNA,2831283,285959583,101,101.0,101,short,ERR2209727,paired,2,escherichia_coli,Resistant
1441,ERR2209727_2.fastq,FASTQ,DNA,2831283,285959583,101,101.0,101,short,ERR2209727,paired,NaN,escherichia_coli,Resistant
1442,ERR2209728_1.fastq,FASTQ,DNA,2722009,274922909,101,101.0,101,short,ERR2209728,paired,2,escherichia_coli,Resistant
1443,ERR2209728_2.fastq,FASTQ,DNA,2722009,274922909,101,101.0,101,short,ERR2209728,paired,NaN,escherichia_coli,Resistant
1444,ERR2209730_1.fastq,FASTQ,DNA,2358088,238166888,101,101.0,101,short,ERR2209730,paired,2,escherichia_coli,Susceptible
1445,ERR2209730_2.fastq,FASTQ,DNA,2358088,238166888,101,101.0,101,short,ERR2209730,paired,NaN,escherichia_coli,Susceptible
1446,ERR2209732_1.fastq,FASTQ,DNA,1921632,194084832,101,101.0,101,short,ERR2209732,paired,2,escherichia_coli,Susceptible
1447,ERR2209732_2.fastq,FASTQ,DNA,1921632,194084832,101,101.0,101,short,ERR2209732,paired,NaN,escherichia_coli,Susceptible
1448,ERR2209734_1.fastq,FASTQ,DNA,1563618,157925418,101,101.0,101,short,ERR2209734,paired,2,escherichia_coli,Susceptible
1449,ERR2209734_2.fastq,FASTQ,DNA,1563618,157925418,101,101.0,101,short,ERR2209734,paired,NaN,escherichia_coli,Susceptible
1450,ERR2209735_1.fastq,FASTQ,DNA,1172645,275216998,35,234.7,251,short,ERR2209735,paired,2,escherichia_coli,Susceptible
1451,ERR2209735_2.fastq,FASTQ,DNA,1172645,275533513,35,235.0,251,short,ERR2209735,paired,NaN,escherichia_coli,Susceptible
1452,ERR2209736_1.fastq,FASTQ,DNA,1176145,277723049,35,236.1,251,short,ERR2209736,paired,2,escherichia_coli,Resistant
1453,ERR2209736_2.fastq,FASTQ,DNA,1176145,278026578,35,236.4,251,short,ERR2209736,paired,NaN,escherichia_coli,Resistant
1454,ERR2209737_1.fastq,FASTQ,DNA,1146175,271564634,35,236.9,251,short,ERR2209737,paired,2,escherichia_coli,Resistant
1455,ERR2209737_2.fastq,FASTQ,DNA,1146175,271793366,35,237.1,251,short,ERR2209737,paired,NaN,escherichia_coli,Resistant
1456,ERR2209744_1.fastq,FASTQ,DNA,931767,186347020,35,200.0,251,short,ERR2209744,paired,2,escherichia_coli,Resistant
1457,ERR2209744_2.fastq,FASTQ,DNA,931767,186604386,35,200.3,251,short,ERR2209744,paired,NaN,escherichia_coli,Resistant
1458,ERR2209745_1.fastq,FASTQ,DNA,650135,123634224,35,190.2,251,short,ERR2209745,paired,2,escherichia_coli,Resistant
1459,ERR2209745_2.fastq,FASTQ,DNA,650135,123861867,35,190.5,251,short,ERR2209745,paired,NaN,escherichia_coli,Resistant
1460,ERR222892_1.fastq,FASTQ,DNA,2926049,292604900,100,100.0,100,short,ERR222892,paired,2,neisseria_gonorrhoeae,Intermediate
1461,ERR222892_2.fastq,FASTQ,DNA,2926049,292604900,100,100.0,100,short,ERR222892,paired,NaN,neisseria_gonorrhoeae,Intermediate
1462,ERR222894_1.fastq,FASTQ,DNA,1934589,193458900,100,100.0,100,short,ERR222894,paired,2,neisseria_gonorrhoeae,Resistant
1463,ERR222894_2.fastq,FASTQ,DNA,1934589,193458900,100,100.0,100,short,ERR222894,paired,NaN,neisseria_gonorrhoeae,Resistant
1464,ERR222895_1.fastq,FASTQ,DNA,2372261,237226100,100,100.0,100,short,ERR222895,paired,2,neisseria_gonorrhoeae,Resistant
1465,ERR222895_2.fastq,FASTQ,DNA,2372261,237226100,100,100.0,100,short,ERR222895,paired,NaN,neisseria_gonorrhoeae,Resistant
1466,ERR222897_1.fastq,FASTQ,DNA,1907428,190742800,100,100.0,100,short,ERR222897,paired,2,neisseria_gonorrhoeae,Intermediate
1467,ERR222897_2.fastq,FASTQ,DNA,1907428,190742800,100,100.0,100,short,ERR222897,paired,NaN,neisseria_gonorrhoeae,Intermediate
1468,ERR222899_1.fastq,FASTQ,DNA,2006789,200678900,100,100.0,100,short,ERR222899,paired,2,neisseria_gonorrhoeae,Susceptible
1469,ERR222899_2.fastq,FASTQ,DNA,2006789,200678900,100,100.0,100,short,ERR222899,paired,NaN,neisseria_gonorrhoeae,Susceptible
1470,ERR222900_1.fastq,FASTQ,DNA,1896964,189696400,100,100.0,100,short,ERR222900,paired,2,neisseria_gonorrhoeae,Resistant
1471,ERR222900_2.fastq,FASTQ,DNA,1896964,189696400,100,100.0,100,short,ERR222900,paired,NaN,neisseria_gonorrhoeae,Resistant
1472,ERR222902_1.fastq,FASTQ,DNA,2142538,214253800,100,100.0,100,short,ERR222902,paired,2,neisseria_gonorrhoeae,Resistant
1473,ERR222902_2.fastq,FASTQ,DNA,2142538,214253800,100,100.0,100,short,ERR222902,paired,NaN,neisseria_gonorrhoeae,Resistant
1474,ERR222904_1.fastq,FASTQ,DNA,2258152,225815200,100,100.0,100,short,ERR222904,paired,2,neisseria_gonorrhoeae,Resistant
1475,ERR222904_2.fastq,FASTQ,DNA,2258152,225815200,100,100.0,100,short,ERR222904,paired,NaN,neisseria_gonorrhoeae,Resistant
1476,ERR222905_1.fastq,FASTQ,DNA,1916455,191645500,100,100.0,100,short,ERR222905,paired,2,neisseria_gonorrhoeae,Intermediate
