accession,num_hits,num_seqs,num_pred_res,num_pred_int,num_pred_sus,species,actual_phenotype
SRR2072323,118,10,8,2,0,streptococcus_pneumoniae,Resistant
SRR2072332,103,10,8,1,1,streptococcus_pneumoniae,Resistant
SRR2072334,8,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR2072335,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR2072338,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR2072342,31,4,0,1,3,streptococcus_pneumoniae,Susceptible
SRR2072344,8,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR2072351,103,39,21,16,2,streptococcus_pneumoniae,Susceptible
SRR2072352,103,5,3,0,2,streptococcus_pneumoniae,Resistant
SRR2072357,8,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR2072368,8,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR2072370,8,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR2072372,6,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR2072373,114,9,6,2,1,streptococcus_pneumoniae,Resistant
SRR2072377,103,8,7,1,0,streptococcus_pneumoniae,Resistant
SRR2072380,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR2072381,118,8,4,3,1,streptococcus_pneumoniae,Resistant
SRR2075860,76,13,3,3,7,acinetobacter_baumannii,Resistant
SRR2075877,65,5,3,2,0,acinetobacter_baumannii,Resistant
SRR2075880,62,4,3,1,0,acinetobacter_baumannii,Resistant
SRR2075882,62,4,1,3,0,acinetobacter_baumannii,Resistant
SRR2075884,59,3,2,1,0,acinetobacter_baumannii,Resistant
SRR2075887,104,13,8,4,1,acinetobacter_baumannii,Resistant
SRR2075890,47,2,0,2,0,acinetobacter_baumannii,Resistant
SRR2075896,70,4,3,1,0,acinetobacter_baumannii,Resistant
SRR2075899,121,8,4,0,4,acinetobacter_baumannii,Resistant
SRR2075900,101,24,1,1,22,acinetobacter_baumannii,Susceptible
SRR2075902,41,6,2,4,0,acinetobacter_baumannii,Resistant
SRR2075903,73,2,1,1,0,acinetobacter_baumannii,Resistant
SRR2075906,88,8,3,3,2,acinetobacter_baumannii,Resistant
SRR2075907,97,4,1,0,3,acinetobacter_baumannii,Resistant
SRR2075948,53,2,0,2,0,acinetobacter_baumannii,Resistant
SRR2075950,76,3,3,0,0,acinetobacter_baumannii,Resistant
SRR2076740,118,6,6,0,0,streptococcus_pneumoniae,Resistant
SRR2082955,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2101499,0,6,0,0,6,staphylococcus_aureus,Susceptible
SRR2102393,257,24,24,0,0,salmonella_enterica,Resistant
SRR2102423,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2125022,0,1,0,0,1,salmonella_enterica,Susceptible
SRR2131386,258,23,23,0,0,salmonella_enterica,Resistant
SRR2134679,3,1,0,0,1,klebsiella_pneumoniae,Resistant
SRR2134680,0,3,0,1,2,klebsiella_pneumoniae,Intermediate
SRR2134681,56,17,5,0,12,escherichia_coli,Susceptible
SRR2143425,258,26,26,0,0,salmonella_enterica,Resistant
SRR2143474,107,40,9,0,31,salmonella_enterica,Susceptible
SRR2143475,107,40,8,0,32,salmonella_enterica,Susceptible
SRR2226943,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2226944,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2239575,6,2,0,0,2,escherichia_coli,Susceptible
SRR2239576,0,4,0,0,4,escherichia_coli,Susceptible
SRR2239578,9,2,0,0,2,escherichia_coli,Susceptible
SRR2239579,2,2,0,0,2,escherichia_coli,Susceptible
SRR2239580,3,1,0,0,1,escherichia_coli,Susceptible
SRR2239583,0,4,0,0,4,escherichia_coli,Susceptible
SRR2239584,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239585,7,1,0,0,1,escherichia_coli,Susceptible
SRR2239587,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239589,2,1,0,0,1,escherichia_coli,Susceptible
SRR2239590,14,6,0,0,6,escherichia_coli,Susceptible
SRR2239591,0,5,0,0,5,escherichia_coli,Susceptible
SRR2239592,0,4,0,0,4,escherichia_coli,Susceptible
SRR2239596,4,1,0,0,1,escherichia_coli,Susceptible
SRR2239598,8,5,0,0,5,escherichia_coli,Susceptible
SRR2239599,9,3,0,0,3,escherichia_coli,Susceptible
SRR2239601,0,6,0,0,6,escherichia_coli,Susceptible
SRR2239602,0,2,0,0,2,escherichia_coli,Susceptible
SRR2239604,2,1,0,0,1,escherichia_coli,Susceptible
SRR2239605,2,1,0,0,1,escherichia_coli,Susceptible
SRR2239607,0,2,0,0,2,escherichia_coli,Susceptible
SRR2239608,10,3,0,0,3,escherichia_coli,Susceptible
SRR2239609,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239611,0,7,0,0,7,escherichia_coli,Susceptible
SRR2239613,5,1,0,0,1,escherichia_coli,Susceptible
SRR2239617,4,1,0,0,1,escherichia_coli,Susceptible
SRR2239619,10,1,0,0,1,escherichia_coli,Susceptible
SRR2239621,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239623,0,4,0,0,4,escherichia_coli,Susceptible
SRR2239624,0,7,0,0,7,escherichia_coli,Susceptible
SRR2239625,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239627,8,1,0,0,1,escherichia_coli,Susceptible
SRR2239628,2,1,0,0,1,escherichia_coli,Susceptible
SRR2239629,2,1,0,0,1,escherichia_coli,Susceptible
SRR2239630,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239631,5,2,0,0,2,escherichia_coli,Susceptible
SRR2239633,0,2,0,0,2,escherichia_coli,Susceptible
SRR2239635,4,1,0,0,1,escherichia_coli,Susceptible
SRR2239637,2,1,0,0,1,escherichia_coli,Susceptible
SRR2239638,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239640,3,2,0,0,2,escherichia_coli,Susceptible
SRR2239641,11,6,0,2,4,escherichia_coli,Susceptible
SRR2239646,0,3,0,0,3,escherichia_coli,Susceptible
SRR2239649,86,4,3,0,1,escherichia_coli,Resistant
SRR2407549,101,13,13,0,0,salmonella_enterica,Resistant
SRR2407560,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2407568,0,6,0,0,6,salmonella_enterica,Susceptible
SRR2407589,73,8,8,0,0,salmonella_enterica,Resistant
SRR2407598,0,6,0,0,6,salmonella_enterica,Susceptible
SRR2407605,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2407628,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2407632,258,23,23,0,0,salmonella_enterica,Resistant
SRR2407645,258,22,22,0,0,salmonella_enterica,Resistant
SRR2407646,0,1,0,0,1,salmonella_enterica,Resistant
SRR2407648,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2407654,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2407681,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2407707,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2407715,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2407716,73,10,10,0,0,salmonella_enterica,Resistant
SRR2407720,105,10,6,0,4,salmonella_enterica,Resistant
SRR2407725,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2407727,0,6,0,0,6,salmonella_enterica,Susceptible
SRR2407731,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2407736,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2407737,0,1,0,0,1,salmonella_enterica,Susceptible
SRR2407748,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2407757,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2407762,101,6,6,0,0,salmonella_enterica,Resistant
SRR2407766,73,4,4,0,0,salmonella_enterica,Resistant
SRR2407768,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2407778,84,7,7,0,0,salmonella_enterica,Resistant
SRR2407782,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2407787,25,3,3,0,0,salmonella_enterica,Resistant
SRR2407789,258,23,23,0,0,salmonella_enterica,Resistant
SRR2407795,25,1,1,0,0,salmonella_enterica,Resistant
SRR2449036,101,9,9,0,0,escherichia_coli,Resistant
SRR2449085,109,7,7,0,0,escherichia_coli,Resistant
SRR2449109,174,12,12,0,0,escherichia_coli,Resistant
SRR2449140,175,8,8,0,0,escherichia_coli,Resistant
SRR2449143,174,6,6,0,0,escherichia_coli,Resistant
SRR2449168,5,1,0,0,1,escherichia_coli,Resistant
SRR2449204,106,7,7,0,0,escherichia_coli,Resistant
SRR2449251,77,3,3,0,0,klebsiella_pneumoniae,Resistant
SRR2449253,24,12,0,0,12,pseudomonas_aeruginosa,Susceptible
SRR2449254,94,5,5,0,0,escherichia_coli,Resistant
SRR2532631,258,29,29,0,0,salmonella_enterica,Resistant
SRR2532635,0,7,0,0,7,salmonella_enterica,Susceptible
SRR2532788,258,22,21,1,0,salmonella_enterica,Resistant
SRR2533321,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2533323,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2533328,258,22,22,0,0,salmonella_enterica,Resistant
SRR2533333,258,26,26,0,0,salmonella_enterica,Resistant
SRR2533342,258,30,30,0,0,salmonella_enterica,Resistant
SRR2533345,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2533346,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2533348,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2533383,258,34,34,0,0,salmonella_enterica,Resistant
SRR2533437,244,24,24,0,0,salmonella_enterica,Resistant
SRR2533446,244,22,21,1,0,salmonella_enterica,Resistant
SRR2533454,257,18,18,0,0,salmonella_enterica,Resistant
SRR2533458,258,27,27,0,0,salmonella_enterica,Resistant
SRR2544769,174,16,16,0,0,escherichia_coli,Resistant
SRR2544771,174,17,15,0,2,escherichia_coli,Resistant
SRR2544772,176,18,16,0,2,escherichia_coli,Resistant
SRR2544775,12,6,1,0,5,escherichia_coli,Susceptible
SRR2544776,97,6,6,0,0,escherichia_coli,Resistant
SRR2544777,177,14,12,0,2,escherichia_coli,Resistant
SRR2544778,106,6,6,0,0,escherichia_coli,Resistant
SRR2544779,0,5,0,0,5,klebsiella_pneumoniae,Susceptible
SRR2544785,32,21,2,5,14,pseudomonas_aeruginosa,Intermediate
SRR2566864,73,8,8,0,0,salmonella_enterica,Resistant
SRR2566865,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2566872,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2566877,0,6,0,0,6,salmonella_enterica,Susceptible
SRR2566885,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2566891,73,5,5,0,0,salmonella_enterica,Resistant
SRR2566905,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2566915,80,5,5,0,0,salmonella_enterica,Resistant
SRR2566925,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2566926,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2566941,0,6,0,0,6,salmonella_enterica,Susceptible
SRR2566946,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2566958,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2566979,0,7,0,0,7,salmonella_enterica,Susceptible
SRR2566980,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2566981,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2566982,258,30,30,0,0,salmonella_enterica,Resistant
SRR2566984,105,7,7,0,0,salmonella_enterica,Resistant
SRR2566987,73,6,6,0,0,salmonella_enterica,Resistant
SRR2566989,105,7,7,0,0,salmonella_enterica,Resistant
SRR2566994,258,29,29,0,0,salmonella_enterica,Resistant
SRR2567000,258,23,23,0,0,salmonella_enterica,Resistant
SRR2567001,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2567008,25,3,3,0,0,salmonella_enterica,Resistant
SRR2567010,0,6,0,0,6,salmonella_enterica,Susceptible
SRR2567014,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2567021,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2567023,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2567026,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2567028,248,27,27,0,0,salmonella_enterica,Resistant
SRR2567036,25,3,3,0,0,salmonella_enterica,Resistant
SRR2567040,0,7,0,0,7,salmonella_enterica,Susceptible
SRR2567045,257,23,23,0,0,salmonella_enterica,Resistant
SRR2567047,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2567051,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2567056,73,7,7,0,0,salmonella_enterica,Resistant
SRR2567059,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2567062,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2567064,108,12,12,0,0,salmonella_enterica,Resistant
SRR2567067,257,29,29,0,0,salmonella_enterica,Resistant
SRR2567068,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2567072,259,28,28,0,0,salmonella_enterica,Resistant
SRR2567077,0,7,0,0,7,salmonella_enterica,Susceptible
SRR2567079,200,20,20,0,0,salmonella_enterica,Resistant
SRR2567085,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2567094,0,1,0,0,1,salmonella_enterica,Susceptible
SRR2567113,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2567122,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2567125,80,10,10,0,0,salmonella_enterica,Resistant
SRR2567132,105,9,9,0,0,salmonella_enterica,Resistant
SRR2567148,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2567164,78,8,7,1,0,salmonella_enterica,Resistant
SRR2567167,102,12,10,0,2,salmonella_enterica,Resistant
SRR2567172,73,7,7,0,0,salmonella_enterica,Resistant
SRR2567174,258,28,28,0,0,salmonella_enterica,Resistant
SRR2567178,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2567183,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2567193,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2567196,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2567205,102,10,8,0,2,salmonella_enterica,Resistant
SRR2567206,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2567209,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2583954,258,26,26,0,0,salmonella_enterica,Resistant
SRR2638018,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2648195,0,3,0,0,3,salmonella_enterica,Susceptible
SRR2669161,73,12,12,0,0,salmonella_enterica,Resistant
SRR2670707,0,2,0,0,2,salmonella_enterica,Susceptible
SRR2724060,258,24,24,0,0,salmonella_enterica,Resistant
SRR2829314,261,15,15,0,0,salmonella_enterica,Resistant
SRR2889978,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2889980,258,25,25,0,0,salmonella_enterica,Resistant
SRR2911724,126,9,3,0,6,acinetobacter_baumannii,Resistant
SRR2911726,140,52,3,12,37,acinetobacter_baumannii,Susceptible
SRR2916633,113,13,12,1,0,acinetobacter_baumannii,Resistant
SRR2916634,113,8,7,1,0,acinetobacter_baumannii,Resistant
SRR2917935,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2920118,0,6,0,0,6,salmonella_enterica,Susceptible
SRR2927303,15,2,0,0,2,escherichia_coli,Susceptible
SRR2927304,11,3,0,0,3,escherichia_coli,Susceptible
SRR2927305,65,16,3,0,13,escherichia_coli,Susceptible
SRR2927307,4,2,0,0,2,escherichia_coli,Susceptible
SRR2927308,7,1,0,0,1,escherichia_coli,Susceptible
SRR2962362,258,20,20,0,0,salmonella_enterica,Resistant
SRR2962662,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2962888,0,5,0,0,5,salmonella_enterica,Susceptible
SRR2973701,258,32,32,0,0,salmonella_enterica,Resistant
SRR2973708,0,1,0,0,1,salmonella_enterica,Susceptible
SRR2976832,6,1,0,0,1,escherichia_coli,Susceptible
SRR2976835,24,4,0,0,4,pseudomonas_aeruginosa,Susceptible
SRR2982345,259,28,28,0,0,salmonella_enterica,Resistant
SRR2982350,0,4,0,0,4,salmonella_enterica,Susceptible
SRR2993932,258,17,17,0,0,salmonella_enterica,Resistant
SRR2993935,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3033302,0,6,0,0,6,salmonella_enterica,Susceptible
SRR3052027,258,32,32,0,0,salmonella_enterica,Resistant
SRR3055294,258,28,28,0,0,salmonella_enterica,Resistant
SRR3056893,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3056894,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3056908,102,42,14,0,28,salmonella_enterica,Susceptible
SRR3057118,85,7,4,2,1,acinetobacter_baumannii,Resistant
SRR3057119,14,3,0,0,3,escherichia_coli,Susceptible
SRR3057120,105,21,9,2,10,escherichia_coli,Susceptible
SRR3057121,3,1,0,0,1,escherichia_coli,Susceptible
SRR3057123,15,2,0,0,2,escherichia_coli,Susceptible
SRR3057124,11,1,0,0,1,escherichia_coli,Susceptible
SRR3057125,0,3,0,0,3,escherichia_coli,Susceptible
SRR3057126,97,3,3,0,0,escherichia_coli,Resistant
SRR3057131,6,1,0,0,1,escherichia_coli,Susceptible
SRR3062665,101,9,9,0,0,salmonella_enterica,Resistant
SRR3062669,0,2,0,0,2,salmonella_enterica,Resistant
SRR307140,103,11,11,0,0,streptococcus_pneumoniae,Resistant
SRR307595,114,7,7,0,0,streptococcus_pneumoniae,Resistant
SRR307597,116,13,12,0,1,streptococcus_pneumoniae,Resistant
SRR307602,103,9,5,3,1,streptococcus_pneumoniae,Resistant
SRR307607,103,15,14,0,1,streptococcus_pneumoniae,Resistant
SRR307616,8,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR307618,103,11,10,1,0,streptococcus_pneumoniae,Resistant
SRR307620,103,6,6,0,0,streptococcus_pneumoniae,Resistant
SRR307622,102,7,5,0,2,streptococcus_pneumoniae,Resistant
SRR3085525,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3085620,102,10,10,0,0,salmonella_enterica,Resistant
SRR3085621,258,31,31,0,0,salmonella_enterica,Resistant
SRR3091334,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3091342,73,7,7,0,0,salmonella_enterica,Resistant
SRR3091348,0,6,0,0,6,salmonella_enterica,Susceptible
SRR3091418,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3095378,14,5,0,0,5,escherichia_coli,Susceptible
SRR3095380,0,2,0,0,2,escherichia_coli,Susceptible
SRR3095382,43,4,4,0,0,escherichia_coli,Resistant
SRR3095384,15,1,0,0,1,escherichia_coli,Susceptible
SRR3095385,13,4,0,0,4,escherichia_coli,Susceptible
SRR3095387,157,10,10,0,0,escherichia_coli,Resistant
SRR3095388,8,1,0,0,1,escherichia_coli,Susceptible
SRR3095389,53,9,0,7,2,escherichia_coli,Resistant
SRR3095391,0,3,0,0,3,escherichia_coli,Susceptible
SRR3096080,0,10,0,0,10,salmonella_enterica,Susceptible
SRR3098270,105,9,6,0,3,salmonella_enterica,Resistant
SRR3110299,0,6,0,0,6,salmonella_enterica,Susceptible
SRR3110475,258,28,28,0,0,salmonella_enterica,Resistant
SRR3111262,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3112206,56,14,1,13,0,acinetobacter_baumannii,Intermediate
SRR3115200,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3115221,258,26,26,0,0,salmonella_enterica,Resistant
SRR3115231,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3115236,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3115237,258,24,24,0,0,salmonella_enterica,Resistant
SRR3115243,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3116161,0,6,0,0,6,salmonella_enterica,Susceptible
SRR3116163,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3130308,121,9,6,3,0,acinetobacter_baumannii,Resistant
SRR3131130,84,7,5,0,2,acinetobacter_baumannii,Resistant
SRR3131131,85,7,6,1,0,acinetobacter_baumannii,Resistant
SRR3131144,64,26,6,0,20,salmonella_enterica,Susceptible
SRR3131146,125,63,1,56,6,acinetobacter_baumannii,Intermediate
SRR3131148,126,53,2,47,4,acinetobacter_baumannii,Intermediate
SRR3131149,127,64,2,53,9,acinetobacter_baumannii,Intermediate
SRR3131150,133,13,1,11,1,acinetobacter_baumannii,Resistant
SRR3131154,130,45,4,38,3,acinetobacter_baumannii,Susceptible
SRR3131155,129,52,1,45,6,acinetobacter_baumannii,Intermediate
SRR3131159,109,9,9,0,0,acinetobacter_baumannii,Resistant
SRR3131163,111,6,4,2,0,acinetobacter_baumannii,Resistant
SRR3131165,109,12,12,0,0,acinetobacter_baumannii,Resistant
SRR3131167,110,14,12,2,0,acinetobacter_baumannii,Resistant
SRR3131168,122,10,8,2,0,acinetobacter_baumannii,Resistant
SRR3131169,99,6,3,2,1,acinetobacter_baumannii,Resistant
SRR3131171,89,10,7,1,2,acinetobacter_baumannii,Resistant
SRR3131172,121,10,10,0,0,acinetobacter_baumannii,Resistant
SRR3131208,105,33,2,3,28,acinetobacter_baumannii,Susceptible
SRR3131210,126,67,5,58,4,acinetobacter_baumannii,Intermediate
SRR3131211,121,77,18,57,2,acinetobacter_baumannii,Intermediate
SRR3131212,129,35,2,26,7,acinetobacter_baumannii,Susceptible
SRR3131213,124,56,0,52,4,acinetobacter_baumannii,Intermediate
SRR3131215,128,47,3,33,11,acinetobacter_baumannii,Susceptible
SRR3131217,108,10,9,1,0,acinetobacter_baumannii,Resistant
SRR3131219,116,15,14,1,0,acinetobacter_baumannii,Resistant
SRR3131220,107,9,2,1,6,acinetobacter_baumannii,Resistant
SRR3131222,107,41,3,4,34,acinetobacter_baumannii,Susceptible
SRR3131223,107,38,1,4,33,acinetobacter_baumannii,Susceptible
SRR3131225,108,65,4,26,35,acinetobacter_baumannii,Intermediate
SRR3131226,113,10,9,1,0,acinetobacter_baumannii,Resistant
SRR3131230,106,33,13,17,3,acinetobacter_baumannii,Susceptible
SRR3131234,117,7,6,1,0,acinetobacter_baumannii,Resistant
SRR3131235,122,10,9,1,0,acinetobacter_baumannii,Resistant
SRR3131237,113,11,10,1,0,acinetobacter_baumannii,Resistant
SRR3131239,122,14,12,1,1,acinetobacter_baumannii,Resistant
SRR3133086,125,10,1,9,0,acinetobacter_baumannii,Resistant
SRR3133087,128,71,4,61,6,acinetobacter_baumannii,Intermediate
SRR3133091,127,62,3,56,3,acinetobacter_baumannii,Intermediate
SRR3133092,127,63,1,58,4,acinetobacter_baumannii,Intermediate
SRR3133096,125,71,3,65,3,acinetobacter_baumannii,Intermediate
SRR3133097,124,63,2,56,5,acinetobacter_baumannii,Intermediate
SRR3133099,119,15,14,1,0,acinetobacter_baumannii,Resistant
SRR3133101,124,54,2,49,3,acinetobacter_baumannii,Intermediate
SRR3133105,128,36,1,28,7,acinetobacter_baumannii,Susceptible
SRR3133106,130,37,6,25,6,acinetobacter_baumannii,Susceptible
SRR3135171,121,14,12,2,0,acinetobacter_baumannii,Resistant
SRR3137567,121,61,24,36,1,acinetobacter_baumannii,Intermediate
SRR3137568,121,52,12,39,1,acinetobacter_baumannii,Intermediate
SRR3137570,85,38,4,31,3,acinetobacter_baumannii,Intermediate
SRR3137574,102,36,4,5,27,acinetobacter_baumannii,Susceptible
SRR3137575,88,33,3,13,17,acinetobacter_baumannii,Susceptible
SRR3137579,113,16,13,3,0,acinetobacter_baumannii,Resistant
SRR3137581,90,4,4,0,0,acinetobacter_baumannii,Resistant
SRR3137582,122,11,1,3,7,acinetobacter_baumannii,Resistant
SRR3137583,83,8,7,0,1,acinetobacter_baumannii,Resistant
SRR3137585,122,17,14,3,0,acinetobacter_baumannii,Resistant
SRR3137586,121,13,9,4,0,acinetobacter_baumannii,Resistant
SRR3137587,121,13,12,1,0,acinetobacter_baumannii,Resistant
SRR3137588,121,9,6,3,0,acinetobacter_baumannii,Resistant
SRR3138666,284,35,35,0,0,campylobacter_jejuni,Resistant
SRR3138668,288,30,30,0,0,campylobacter_jejuni,Resistant
SRR3138669,287,32,32,0,0,campylobacter_jejuni,Resistant
SRR3138670,2,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3138675,3,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3138681,284,24,23,0,1,campylobacter_jejuni,Resistant
SRR3138683,286,24,23,0,1,campylobacter_jejuni,Resistant
SRR3138686,278,29,29,0,0,campylobacter_jejuni,Resistant
SRR3146381,124,63,4,55,4,acinetobacter_baumannii,Intermediate
SRR3146383,127,68,3,57,8,acinetobacter_baumannii,Intermediate
SRR3146385,125,59,3,53,3,acinetobacter_baumannii,Intermediate
SRR3147788,286,24,24,0,0,campylobacter_jejuni,Resistant
SRR3147931,258,21,21,0,0,salmonella_enterica,Resistant
SRR3148205,287,21,21,0,0,campylobacter_jejuni,Resistant
SRR3148212,20,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3148213,294,19,19,0,0,campylobacter_jejuni,Resistant
SRR3148216,285,29,28,0,1,campylobacter_jejuni,Resistant
SRR3148242,286,29,28,0,1,campylobacter_jejuni,Resistant
SRR3148243,3,2,1,0,1,campylobacter_jejuni,Susceptible
SRR3148303,283,23,23,0,0,campylobacter_jejuni,Resistant
SRR3148313,286,32,32,0,0,campylobacter_jejuni,Resistant
SRR3148323,286,120,62,0,58,campylobacter_jejuni,Susceptible
SRR3148332,4,2,0,0,2,campylobacter_jejuni,Susceptible
SRR3151888,104,43,1,1,41,acinetobacter_baumannii,Susceptible
SRR3151889,98,32,2,6,24,acinetobacter_baumannii,Susceptible
SRR3151890,83,42,7,29,6,acinetobacter_baumannii,Intermediate
SRR3152492,98,47,9,30,8,acinetobacter_baumannii,Intermediate
SRR3152497,118,39,2,12,25,acinetobacter_baumannii,Susceptible
SRR3152498,126,43,4,5,34,acinetobacter_baumannii,Susceptible
SRR3152499,100,34,6,2,26,acinetobacter_baumannii,Susceptible
SRR3152500,110,11,10,1,0,acinetobacter_baumannii,Resistant
SRR3152502,100,38,5,2,31,acinetobacter_baumannii,Susceptible
SRR3152503,101,29,4,4,21,acinetobacter_baumannii,Susceptible
SRR3152506,102,35,4,11,20,acinetobacter_baumannii,Susceptible
SRR3152507,83,7,7,0,0,acinetobacter_baumannii,Resistant
SRR3152508,98,35,4,3,28,acinetobacter_baumannii,Susceptible
SRR3156383,73,7,7,0,0,salmonella_enterica,Resistant
SRR3159150,125,66,2,59,5,acinetobacter_baumannii,Intermediate
SRR3159153,125,61,4,54,3,acinetobacter_baumannii,Intermediate
SRR3159159,125,61,6,47,8,acinetobacter_baumannii,Intermediate
SRR3159167,125,12,3,9,0,acinetobacter_baumannii,Resistant
SRR3159168,129,39,5,29,5,acinetobacter_baumannii,Susceptible
